t,x1,x2,x3
8.111811181118112,1.7525062424207e-21,15.934817277895103,123405.98115089246
8.112811281128113,1.729999471030982e-21,15.936817477915104,123615.79566746193
8.113811381138113,1.707778630927479e-21,15.938817677935106,123825.96692958636
8.114811481148115,1.685840130014415e-21,15.940817877955107,124036.4955437885
8.115811581158116,1.6641804208029982e-21,15.942818077975108,124247.38211762218
8.116811681168118,1.6427959998640977e-21,15.94481827799511,124458.6272596741
8.117811781178117,1.621683407287551e-21,15.94681847801511,124670.23157956556
8.118811881188119,1.6008392261480271e-21,15.948818678035112,124882.19568795418
8.11981198119812,1.5802600819773633e-21,15.950818878055113,125094.52019653573
8.12081208120812,1.5599426422432987e-21,15.952819078075114,125307.20571804584
8.121812181218122,1.5398836158345291e-21,15.954819278095115,125520.2528662618
8.122812281228123,1.5200797525520071e-21,15.956819478115117,125733.66225600433
8.123812381238125,1.5005278426064113e-21,15.958819678135118,125947.43450313936
8.124812481248124,1.4812247161217133e-21,15.96081987815512,126161.57022457974
8.125812581258126,1.462167242644767e-21,15.96282007817512,126376.07003828714
8.126812681268127,1.44335233066085e-21,15.964820278195122,126590.93456327371
8.127812781278127,1.4247769271150836e-21,15.966820478215123,126806.16441960396
8.128812881288129,1.406438016939664e-21,15.968820678235124,127021.76022839648
8.12981298129813,1.3883326225868324e-21,15.970820878255125,127237.7226118258
8.130813081308132,1.3704578035675155e-21,15.972821078275127,127454.05219312411
8.131813181318131,1.3528106559955707e-21,15.974821278295128,127670.74959658312
8.132813281328133,1.335388312137566e-21,15.976821478315129,127887.81544755584
8.133813381338134,1.31818793996803e-21,15.97882167833513,128105.25037245838
8.134813481348134,1.3012067427301053e-21,15.980821878355131,128323.05499877175
8.135813581358136,1.2844419585015416e-21,15.982822078375133,128541.22995504369
8.136813681368137,1.2678908597659635e-21,15.984822278395134,128759.77587089046
8.137813781378139,1.2515507529893504e-21,15.986822478415135,128978.6933769987
8.138813881388138,1.235418978201665e-21,15.988822678435136,129197.98310512719
8.13981398139814,1.2194929085835697e-21,15.990822878455138,129417.64568810872
8.140814081408141,1.2037699500581697e-21,15.992823078475139,129637.68175985191
8.141814181418141,1.1882475408877214e-21,15.99482327849514,129858.091955343
8.142814281428143,1.1729231512752468e-21,15.996823478515141,130078.87691064774
8.143814381438144,1.1577942829709967e-21,15.998823678535143,130300.03726291317
8.144814481448146,1.1428584688837025e-21,16.000823878555146,130521.57365036951
8.145814581458145,1.1281132726965583e-21,16.00282407857515,130743.48671233194
8.146814681468147,1.1135562884878805e-21,16.00482427859515,130965.77708920253
8.147814781478148,1.0991851403563834e-21,16.006824478615155,131188.445422472
8.148814881488148,1.0849974820510196e-21,16.008824678635158,131411.49235472162
8.14981498149815,1.0709909966053278e-21,16.01082487865516,131634.91852962508
8.150815081508151,1.057163395976235e-21,16.012825078675164,131858.72459195027
8.151815181518153,1.0435124206872594e-21,16.014825278695167,132082.91118756126
8.152815281528152,1.03003583947606e-21,16.01682547871517,132307.47896342
8.153815381538154,1.016731448946282e-21,16.018825678735173,132532.42856758836
8.154815481548155,1.0035970732236468e-21,16.020825878755176,132757.7606492299
8.155815581558155,9.906305636162317e-22,16.02282607877518,132983.47585861175
8.156815681568157,9.778297982788947e-22,16.02482627879518,133209.57484710656
8.157815781578158,9.651926818817895e-22,16.026826478815185,133436.05826719422
8.15881588158816,9.527171452829249e-22,16.028826678835188,133662.92677246395
8.15981598159816,9.404011452047163e-22,16.03082687885519,133890.18101761598
8.16081608160816,9.282426639144858e-22,16.032827078875194,134117.8216584636
8.161816181618162,9.16239708908859e-22,16.034827278895197,134345.84935193497
8.162816281628162,9.043903126020149e-22,16.0368274789152,134574.26475607508
8.163816381638163,8.926925320177388e-22,16.038827678935203,134803.06853004752
8.164816481648165,8.811444484852378e-22,16.040827878955206,135032.26133413654
8.165816581658166,8.697441673386673e-22,16.04282807897521,135261.84382974883
8.166816681668166,8.584898176203283e-22,16.04482827899521,135491.81667941555
8.167816781678168,8.473795517874899e-22,16.046828479015215,135722.18054679412
8.16881688168817,8.364115454227919e-22,16.048828679035218,135952.93609667016
8.16981698169817,8.255839969481868e-22,16.05082887905522,136184.0839949595
8.17081708170817,8.148951273423769e-22,16.052829079075224,136415.62490871002
8.171817181718172,8.043431798617039e-22,16.054829279095227,136647.55950610354
8.172817281728173,7.939264197644509e-22,16.05682947911523,136879.88845645788
8.173817381738173,7.836431340385149e-22,16.058829679135233,137112.61243022865
8.174817481748175,7.734916311324087e-22,16.060829879155236,137345.73209901125
8.175817581758176,7.634702406895519e-22,16.06283007917524,137579.24813554285
8.176817681768178,7.535773132858129e-22,16.06483027919524,137813.16121370424
8.177817781778177,7.438112201702604e-22,16.066830479215245,138047.4720085218
8.178817881788179,7.341703530090872e-22,16.068830679235248,138282.18119616958
8.17981798179818,7.246531236326675e-22,16.07083087925525,138517.289453971
8.18081808180818,7.152579637857096e-22,16.072831079275254,138752.797460401
8.181818181818182,7.05983324880467e-22,16.074831279295257,138988.70589508794
8.182818281828183,6.9682767775297045e-22,16.07683147931526,139225.01543881555
8.183818381838185,6.877895124222454e-22,16.078831679335263,139461.72677352495
8.184818481848184,6.788673378524774e-22,16.080831879355266,139698.8405823165
8.185818581858186,6.700596817180906e-22,16.08283207937527,139936.3575494519
8.186818681868187,6.613650901717046e-22,16.084832279395272,140174.27836035608
8.187818781878187,6.527821276149334e-22,16.086832479415275,140412.6037016192
8.188818881888189,6.443093764719936e-22,16.088832679435278,140651.33426099867
8.18981898189819,6.359454369660867e-22,16.09083287945528,140890.47072742108
8.190819081908192,6.27688926898523e-22,16.092833079475284,141130.01379098423
8.191819181918191,6.195384814305523e-22,16.094833279495287,141369.96414295907
8.192819281928193,6.114927528678711e-22,16.09683347951529,141610.32247579173
